Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildDropTableStatement,12,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildAlterTable,17,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,extractPrimaryKeyFieldNames,9,3,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,writeColumnsSpec,8,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,writeColumnSpec,16,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,isColumnOptional,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,formatColumnValue,50,16,5
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,getSqlType,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,sanitizedUrl,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,identifier,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,toString,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,SqlServerDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,useCatalog,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,getSqlType,37,15,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,buildDropTableStatement,14,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,buildAlterTable,8,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,buildUpsertQueryStatement,20,2,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,columnDefinition,15,3,16
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,transformAs,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,transformUpdate,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,sanitizedUrl,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,subprotocol,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,subname,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,url,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,DatabaseDialectProvider,4,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,score,0,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,create,0,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,dialectName,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,toString,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,SubprotocolBasedProvider,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,SubprotocolBasedProvider,4,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,score,17,6,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,FixedScoreProvider,4,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,score,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,JdbcUrlInfo,subprotocol,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,JdbcUrlInfo,subname,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,JdbcUrlInfo,url,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SubprotocolBasedProvider,SubprotocolBasedProvider,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SubprotocolBasedProvider,SubprotocolBasedProvider,4,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SubprotocolBasedProvider,score,17,6,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,FixedScoreProvider,FixedScoreProvider,4,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,FixedScoreProvider,score,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,DropOptions,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,DropOptions,4,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,ifExists,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,cascade,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,setIfExists,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,setCascade,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,toString,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,hashCode,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DropOptions,equals,10,3,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,OracleDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,currentTimestampDatabaseQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,checkConnectionQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,getSqlType,37,15,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,buildDropTableStatement,22,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,buildAlterTable,9,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,buildUpsertQueryStatement,24,2,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,sanitizedUrl,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,DerbyDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,currentTimestampDatabaseQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,checkConnectionQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,getSqlType,37,15,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,buildUpsertQueryStatement,25,2,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,sanitizedUrl,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,PostgreSqlDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,initializePreparedStatement,4,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,addFieldToSchema,37,7,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,createColumnConverter,30,7,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,isJsonType,4,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,isUuidType,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,getSqlType,4,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,getSqlTypeFromSchema,38,16,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,maybeBindPrimitive,8,2,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,bindPrimitiveArray,19,4,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,buildInsertStatement,3,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,buildUpdateStatement,13,2,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,buildUpsertQueryStatement,17,2,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,transformColumn,7,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,cast,12,4,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,getDefaultSinkTableTypes,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,MySqlDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,initializePreparedStatement,4,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,getSqlType,38,15,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,addConnectionProperties,6,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,buildUpsertQueryStatement,19,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,sanitizedUrl,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,Db2DatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,currentTimestampDatabaseQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,checkConnectionQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,getSqlType,37,15,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,buildUpsertQueryStatement,25,2,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,sanitizedUrl,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,loadAllDialects,29,2,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,run,21,2,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,findBestFor,16,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,create,16,5,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,extractJdbcUrlInfo,7,2,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,registeredDialectProviders,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,registeredDialectNames,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,JdbcUrlDetails,5,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,subprotocol,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,subname,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,url,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,toString,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialects,DatabaseDialects,2,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,JdbcUrlDetails,JdbcUrlDetails,5,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,JdbcUrlDetails,subprotocol,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,JdbcUrlDetails,subname,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,JdbcUrlDetails,url,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,JdbcUrlDetails,toString,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,SapHanaDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,checkConnectionQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,getSqlType,54,16,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,buildCreateTableStatement,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,buildAlterTable,9,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,buildUpsertQueryStatement,12,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,SybaseDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,useCatalog,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,currentTimestampDatabaseQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,checkConnectionQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,getSqlType,47,17,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,maybeBindPrimitive,13,3,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,applyDdlStatements,14,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,primaryKeyColumns,12,2,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,buildDropTableStatement,22,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,buildAlterTable,8,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,buildUpsertQueryStatement,20,2,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,transformAs,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,transformUpdate,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,startKafka,8,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,setupPluginDir,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,createTopic,7,1,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,setupKafka,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,createAdminClient,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,setupKafkaConnect,5,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,createProducer,9,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,createConsumer,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,AbstractIT,tearDown,14,5,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,SchemaRegistryContainer,SchemaRegistryContainer,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,SchemaRegistryContainer,SchemaRegistryContainer,9,1,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,SchemaRegistryContainer,getSchemaRegistryUrl,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,ConnectRunner,ConnectRunner,4,1,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,ConnectRunner,start,16,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,ConnectRunner,createConnector,15,2,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,ConnectRunner,restartTask,14,2,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,ConnectRunner,stop,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc,ConnectRunner,awaitStop,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,AbstractOracleIT,executeSqlStatement,5,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,AbstractOracleIT,getDatasource,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,AbstractOracleIT,basicConnectorConfig,13,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,basicSinkConnectorConfig,7,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,sinkConnectorConfigWith_PKModeRecordKey,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,sinkConnectorConfigWith_PKModeRecordKey_DeleteEnabled,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,sinkConnectorConfigWith_PKModeRecordKey_DeleteEnabled_InsertModeMulti,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,createRecord,7,1,4
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,sendTestData,15,4,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,beforeEach,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,testSinkConnector,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,testSinkWithPKModeRecordKeyConnector,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,testSinkConnectorInDeleteMode,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,testMultiInsertInDeleteMode,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,sinkConnectorConfigForDelete,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,createRecord,6,1,4
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,createTombstoneRecord,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,sendTestData,15,4,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,sendTestDataWithTombstone,13,4,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,sendMixedTestDataWithTombstone,19,5,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,beforeEach,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,testDeleteTombstoneRecord,15,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,testWithJustTombstoneRecordInInsertMode,7,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,testDeleteTombstoneRecordWithMultiMode,17,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,testWithJustTombstoneRecordWithMultiMode,8,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,testMixTombstoneRecordsWithMultiMode,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,PartitionedTableIntegrationTest,testBasicDelivery,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,PartitionedTableIntegrationTest,testBasicDeliveryForPartitionedTable,7,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,PartitionedTableIntegrationTest,sendTestData,17,4,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,PartitionedTableIntegrationTest,createRecord,6,1,2
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,PartitionedTableIntegrationTest,basicSinkConnectorConfig,8,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,testSingleTable,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,testMultipleTablesTimestampMode,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,testMultipleTablesIncrementingMode,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,testMultipleTablesTimestampIncrementingMode,7,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,testMultipleTables,22,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,assertEmptyPoll,4,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,assertSingleNewRecordProduced,14,3,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,basicTimestampModeSourceConnectorConfig,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,basicSourceConnectorConfig,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,createSchema,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,setSearchPath,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,basicSinkConnectorConfig,7,1,0
jdbc-connector-for-apache-kafka,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,sinkConnectorConfigWith_PKModeRecordKey,6,1,0
